base,M,outer,inner,k,total_candidates,prime_count,density,midpoint,phi_base,tau_base,rad_base,outer_gcd,inner_gcd,outer_is_prime,inner_is_prime,min_length,max_length
15,3,1,7,0,3150,359,0.113968,7.5,8,4,15,1,1,false,true,7,7
15,3,1,7,1,3150,206,0.065397,7.5,8,4,15,1,1,false,true,11,11
15,3,1,7,2,3150,174,0.055238,7.5,8,4,15,1,1,false,true,15,15
15,3,1,7,3,3150,131,0.041587,7.5,8,4,15,1,1,false,true,19,19
15,3,1,8,0,3150,368,0.116825,7.5,8,4,15,1,1,false,false,7,7
15,3,1,8,1,3150,228,0.072381,7.5,8,4,15,1,1,false,false,11,11
15,3,1,8,2,3150,172,0.054603,7.5,8,4,15,1,1,false,false,15,15
15,3,1,8,3,3150,117,0.037143,7.5,8,4,15,1,1,false,false,19,19
15,3,1,11,0,3150,350,0.111111,7.5,8,4,15,1,1,false,true,7,7
15,3,1,11,1,3150,207,0.065714,7.5,8,4,15,1,1,false,true,11,11
15,3,1,11,2,3150,168,0.053333,7.5,8,4,15,1,1,false,true,15,15
15,3,1,11,3,3150,129,0.040952,7.5,8,4,15,1,1,false,true,19,19
15,3,1,13,0,3150,333,0.105714,7.5,8,4,15,1,1,false,true,7,7
15,3,1,13,1,3150,225,0.071429,7.5,8,4,15,1,1,false,true,11,11
15,3,1,13,2,3150,189,0.060000,7.5,8,4,15,1,1,false,true,15,15
15,3,1,13,3,3150,121,0.038413,7.5,8,4,15,1,1,false,true,19,19
15,3,1,14,0,3150,339,0.107619,7.5,8,4,15,1,1,false,false,7,7
15,3,1,14,1,3150,215,0.068254,7.5,8,4,15,1,1,false,false,11,11
15,3,1,14,2,3150,146,0.046349,7.5,8,4,15,1,1,false,false,15,15
15,3,1,14,3,3150,101,0.032063,7.5,8,4,15,1,1,false,false,19,19
15,3,2,1,0,3150,354,0.112381,7.5,8,4,15,1,1,true,false,7,7
15,3,2,1,1,3150,197,0.062540,7.5,8,4,15,1,1,true,false,11,11
15,3,2,1,2,3150,141,0.044762,7.5,8,4,15,1,1,true,false,15,15
15,3,2,1,3,3150,136,0.043175,7.5,8,4,15,1,1,true,false,19,19
15,3,2,4,0,3150,367,0.116508,7.5,8,4,15,1,1,true,false,7,7
15,3,2,4,1,3150,208,0.066032,7.5,8,4,15,1,1,true,false,11,11
15,3,2,4,2,3150,154,0.048889,7.5,8,4,15,1,1,true,false,15,15
15,3,2,4,3,3150,122,0.038730,7.5,8,4,15,1,1,true,false,19,19
15,3,2,7,0,3150,345,0.109524,7.5,8,4,15,1,1,true,true,7,7
15,3,2,7,1,3150,199,0.063175,7.5,8,4,15,1,1,true,true,11,11
15,3,2,7,2,3150,156,0.049524,7.5,8,4,15,1,1,true,true,15,15
15,3,2,7,3,3150,123,0.039048,7.5,8,4,15,1,1,true,true,19,19
15,3,2,8,0,3150,335,0.106349,7.5,8,4,15,1,1,true,false,7,7
15,3,2,8,1,3150,212,0.067302,7.5,8,4,15,1,1,true,false,11,11
15,3,2,8,2,3150,145,0.046032,7.5,8,4,15,1,1,true,false,15,15
15,3,2,8,3,3150,106,0.033651,7.5,8,4,15,1,1,true,false,19,19
15,3,2,11,0,3150,342,0.108571,7.5,8,4,15,1,1,true,true,7,7
15,3,2,11,1,3150,240,0.076190,7.5,8,4,15,1,1,true,true,11,11
15,3,2,11,2,3150,154,0.048889,7.5,8,4,15,1,1,true,true,15,15
15,3,2,11,3,3150,119,0.037778,7.5,8,4,15,1,1,true,true,19,19
15,3,2,13,0,3150,347,0.110159,7.5,8,4,15,1,1,true,true,7,7
15,3,2,13,1,3150,224,0.071111,7.5,8,4,15,1,1,true,true,11,11
15,3,2,13,2,3150,151,0.047937,7.5,8,4,15,1,1,true,true,15,15
15,3,2,13,3,3150,130,0.041270,7.5,8,4,15,1,1,true,true,19,19
15,3,2,14,0,3150,348,0.110476,7.5,8,4,15,1,1,true,false,7,7
15,3,2,14,1,3150,191,0.060635,7.5,8,4,15,1,1,true,false,11,11
15,3,2,14,2,3150,156,0.049524,7.5,8,4,15,1,1,true,false,15,15
15,3,2,14,3,3150,123,0.039048,7.5,8,4,15,1,1,true,false,19,19
15,3,4,1,0,3150,337,0.106984,7.5,8,4,15,1,1,false,false,7,7
15,3,4,1,1,3150,216,0.068571,7.5,8,4,15,1,1,false,false,11,11
15,3,4,1,2,3150,155,0.049206,7.5,8,4,15,1,1,false,false,15,15
15,3,4,1,3,3150,120,0.038095,7.5,8,4,15,1,1,false,false,19,19
15,3,4,2,0,3150,351,0.111429,7.5,8,4,15,1,1,false,true,7,7
15,3,4,2,1,3150,209,0.066349,7.5,8,4,15,1,1,false,true,11,11
15,3,4,2,2,3150,146,0.046349,7.5,8,4,15,1,1,false,true,15,15
15,3,4,2,3,3150,138,0.043810,7.5,8,4,15,1,1,false,true,19,19
15,3,4,7,0,3150,342,0.108571,7.5,8,4,15,1,1,false,true,7,7
15,3,4,7,1,3150,212,0.067302,7.5,8,4,15,1,1,false,true,11,11
15,3,4,7,2,3150,147,0.046667,7.5,8,4,15,1,1,false,true,15,15
15,3,4,7,3,3150,119,0.037778,7.5,8,4,15,1,1,false,true,19,19
15,3,4,8,0,3150,328,0.104127,7.5,8,4,15,1,1,false,false,7,7
15,3,4,8,1,3150,187,0.059365,7.5,8,4,15,1,1,false,false,11,11
15,3,4,8,2,3150,137,0.043492,7.5,8,4,15,1,1,false,false,15,15
15,3,4,8,3,3150,133,0.042222,7.5,8,4,15,1,1,false,false,19,19
15,3,4,11,0,3150,336,0.106667,7.5,8,4,15,1,1,false,true,7,7
15,3,4,11,1,3150,200,0.063492,7.5,8,4,15,1,1,false,true,11,11
15,3,4,11,2,3150,151,0.047937,7.5,8,4,15,1,1,false,true,15,15
15,3,4,11,3,3150,106,0.033651,7.5,8,4,15,1,1,false,true,19,19
15,3,4,13,0,3150,340,0.107937,7.5,8,4,15,1,1,false,true,7,7
15,3,4,13,1,3150,201,0.063810,7.5,8,4,15,1,1,false,true,11,11
15,3,4,13,2,3150,153,0.048571,7.5,8,4,15,1,1,false,true,15,15
15,3,4,13,3,3150,123,0.039048,7.5,8,4,15,1,1,false,true,19,19
15,3,4,14,0,3150,346,0.109841,7.5,8,4,15,1,1,false,false,7,7
15,3,4,14,1,3150,219,0.069524,7.5,8,4,15,1,1,false,false,11,11
15,3,4,14,2,3150,139,0.044127,7.5,8,4,15,1,1,false,false,15,15
15,3,4,14,3,3150,127,0.040317,7.5,8,4,15,1,1,false,false,19,19
15,3,7,1,0,3150,321,0.101905,7.5,8,4,15,1,1,true,false,7,7
15,3,7,1,1,3150,214,0.067937,7.5,8,4,15,1,1,true,false,11,11
15,3,7,1,2,3150,146,0.046349,7.5,8,4,15,1,1,true,false,15,15
15,3,7,1,3,3150,110,0.034921,7.5,8,4,15,1,1,true,false,19,19
15,3,7,2,0,3150,306,0.097143,7.5,8,4,15,1,1,true,true,7,7
15,3,7,2,1,3150,222,0.070476,7.5,8,4,15,1,1,true,true,11,11
15,3,7,2,2,3150,167,0.053016,7.5,8,4,15,1,1,true,true,15,15
15,3,7,2,3,3150,114,0.036190,7.5,8,4,15,1,1,true,true,19,19
15,3,7,4,0,3150,329,0.104444,7.5,8,4,15,1,1,true,false,7,7
15,3,7,4,1,3150,188,0.059683,7.5,8,4,15,1,1,true,false,11,11
15,3,7,4,2,3150,158,0.050159,7.5,8,4,15,1,1,true,false,15,15
15,3,7,4,3,3150,108,0.034286,7.5,8,4,15,1,1,true,false,19,19
15,3,7,8,0,3150,321,0.101905,7.5,8,4,15,1,1,true,false,7,7
15,3,7,8,1,3150,215,0.068254,7.5,8,4,15,1,1,true,false,11,11
15,3,7,8,2,3150,147,0.046667,7.5,8,4,15,1,1,true,false,15,15
15,3,7,8,3,3150,112,0.035556,7.5,8,4,15,1,1,true,false,19,19
15,3,7,11,0,3150,333,0.105714,7.5,8,4,15,1,1,true,true,7,7
15,3,7,11,1,3150,209,0.066349,7.5,8,4,15,1,1,true,true,11,11
15,3,7,11,2,3150,147,0.046667,7.5,8,4,15,1,1,true,true,15,15
15,3,7,11,3,3150,119,0.037778,7.5,8,4,15,1,1,true,true,19,19
15,3,7,13,0,3150,330,0.104762,7.5,8,4,15,1,1,true,true,7,7
15,3,7,13,1,3150,188,0.059683,7.5,8,4,15,1,1,true,true,11,11
15,3,7,13,2,3150,158,0.050159,7.5,8,4,15,1,1,true,true,15,15
15,3,7,13,3,3150,128,0.040635,7.5,8,4,15,1,1,true,true,19,19
15,3,7,14,0,3150,311,0.098730,7.5,8,4,15,1,1,true,false,7,7
15,3,7,14,1,3150,197,0.062540,7.5,8,4,15,1,1,true,false,11,11
15,3,7,14,2,3150,155,0.049206,7.5,8,4,15,1,1,true,false,15,15
15,3,7,14,3,3150,122,0.038730,7.5,8,4,15,1,1,true,false,19,19
15,3,8,1,0,3150,323,0.102540,7.5,8,4,15,1,1,false,false,7,7
15,3,8,1,1,3150,219,0.069524,7.5,8,4,15,1,1,false,false,11,11
15,3,8,1,2,3150,157,0.049841,7.5,8,4,15,1,1,false,false,15,15
15,3,8,1,3,3150,112,0.035556,7.5,8,4,15,1,1,false,false,19,19
15,3,8,2,0,3150,327,0.103810,7.5,8,4,15,1,1,false,true,7,7
15,3,8,2,1,3150,182,0.057778,7.5,8,4,15,1,1,false,true,11,11
15,3,8,2,2,3150,152,0.048254,7.5,8,4,15,1,1,false,true,15,15
15,3,8,2,3,3150,87,0.027619,7.5,8,4,15,1,1,false,true,19,19
15,3,8,4,0,3150,326,0.103492,7.5,8,4,15,1,1,false,false,7,7
15,3,8,4,1,3150,203,0.064444,7.5,8,4,15,1,1,false,false,11,11
15,3,8,4,2,3150,141,0.044762,7.5,8,4,15,1,1,false,false,15,15
15,3,8,4,3,3150,113,0.035873,7.5,8,4,15,1,1,false,false,19,19
15,3,8,7,0,3150,310,0.098413,7.5,8,4,15,1,1,false,true,7,7
15,3,8,7,1,3150,190,0.060317,7.5,8,4,15,1,1,false,true,11,11
15,3,8,7,2,3150,134,0.042540,7.5,8,4,15,1,1,false,true,15,15
15,3,8,7,3,3150,117,0.037143,7.5,8,4,15,1,1,false,true,19,19
15,3,8,11,0,3150,344,0.109206,7.5,8,4,15,1,1,false,true,7,7
15,3,8,11,1,3150,205,0.065079,7.5,8,4,15,1,1,false,true,11,11
15,3,8,11,2,3150,165,0.052381,7.5,8,4,15,1,1,false,true,15,15
15,3,8,11,3,3150,114,0.036190,7.5,8,4,15,1,1,false,true,19,19
15,3,8,13,0,3150,309,0.098095,7.5,8,4,15,1,1,false,true,7,7
15,3,8,13,1,3150,193,0.061270,7.5,8,4,15,1,1,false,true,11,11
15,3,8,13,2,3150,148,0.046984,7.5,8,4,15,1,1,false,true,15,15
15,3,8,13,3,3150,124,0.039365,7.5,8,4,15,1,1,false,true,19,19
15,3,8,14,0,3150,316,0.100317,7.5,8,4,15,1,1,false,false,7,7
15,3,8,14,1,3150,219,0.069524,7.5,8,4,15,1,1,false,false,11,11
15,3,8,14,2,3150,142,0.045079,7.5,8,4,15,1,1,false,false,15,15
15,3,8,14,3,3150,98,0.031111,7.5,8,4,15,1,1,false,false,19,19
15,3,11,1,0,3150,322,0.102222,7.5,8,4,15,1,1,true,false,7,7
15,3,11,1,1,3150,186,0.059048,7.5,8,4,15,1,1,true,false,11,11
15,3,11,1,2,3150,149,0.047302,7.5,8,4,15,1,1,true,false,15,15
15,3,11,1,3,3150,106,0.033651,7.5,8,4,15,1,1,true,false,19,19
15,3,11,2,0,3150,308,0.097778,7.5,8,4,15,1,1,true,true,7,7
15,3,11,2,1,3150,184,0.058413,7.5,8,4,15,1,1,true,true,11,11
15,3,11,2,2,3150,162,0.051429,7.5,8,4,15,1,1,true,true,15,15
15,3,11,2,3,3150,118,0.037460,7.5,8,4,15,1,1,true,true,19,19
15,3,11,4,0,3150,313,0.099365,7.5,8,4,15,1,1,true,false,7,7
15,3,11,4,1,3150,201,0.063810,7.5,8,4,15,1,1,true,false,11,11
15,3,11,4,2,3150,150,0.047619,7.5,8,4,15,1,1,true,false,15,15
15,3,11,4,3,3150,105,0.033333,7.5,8,4,15,1,1,true,false,19,19
15,3,11,7,0,3150,331,0.105079,7.5,8,4,15,1,1,true,true,7,7
15,3,11,7,1,3150,195,0.061905,7.5,8,4,15,1,1,true,true,11,11
15,3,11,7,2,3150,154,0.048889,7.5,8,4,15,1,1,true,true,15,15
15,3,11,7,3,3150,121,0.038413,7.5,8,4,15,1,1,true,true,19,19
15,3,11,8,0,3150,321,0.101905,7.5,8,4,15,1,1,true,false,7,7
15,3,11,8,1,3150,195,0.061905,7.5,8,4,15,1,1,true,false,11,11
15,3,11,8,2,3150,144,0.045714,7.5,8,4,15,1,1,true,false,15,15
15,3,11,8,3,3150,122,0.038730,7.5,8,4,15,1,1,true,false,19,19
15,3,11,13,0,3150,312,0.099048,7.5,8,4,15,1,1,true,true,7,7
15,3,11,13,1,3150,207,0.065714,7.5,8,4,15,1,1,true,true,11,11
15,3,11,13,2,3150,165,0.052381,7.5,8,4,15,1,1,true,true,15,15
15,3,11,13,3,3150,129,0.040952,7.5,8,4,15,1,1,true,true,19,19
15,3,11,14,0,3150,312,0.099048,7.5,8,4,15,1,1,true,false,7,7
15,3,11,14,1,3150,204,0.064762,7.5,8,4,15,1,1,true,false,11,11
15,3,11,14,2,3150,150,0.047619,7.5,8,4,15,1,1,true,false,15,15
15,3,11,14,3,3150,115,0.036508,7.5,8,4,15,1,1,true,false,19,19
15,3,13,1,0,3150,313,0.099365,7.5,8,4,15,1,1,true,false,7,7
15,3,13,1,1,3150,215,0.068254,7.5,8,4,15,1,1,true,false,11,11
15,3,13,1,2,3150,131,0.041587,7.5,8,4,15,1,1,true,false,15,15
15,3,13,1,3,3150,115,0.036508,7.5,8,4,15,1,1,true,false,19,19
15,3,13,2,0,3150,300,0.095238,7.5,8,4,15,1,1,true,true,7,7
15,3,13,2,1,3150,201,0.063810,7.5,8,4,15,1,1,true,true,11,11
15,3,13,2,2,3150,133,0.042222,7.5,8,4,15,1,1,true,true,15,15
15,3,13,2,3,3150,94,0.029841,7.5,8,4,15,1,1,true,true,19,19
15,3,13,4,0,3150,316,0.100317,7.5,8,4,15,1,1,true,false,7,7
15,3,13,4,1,3150,193,0.061270,7.5,8,4,15,1,1,true,false,11,11
15,3,13,4,2,3150,144,0.045714,7.5,8,4,15,1,1,true,false,15,15
15,3,13,4,3,3150,107,0.033968,7.5,8,4,15,1,1,true,false,19,19
15,3,13,7,0,3150,316,0.100317,7.5,8,4,15,1,1,true,true,7,7
15,3,13,7,1,3150,194,0.061587,7.5,8,4,15,1,1,true,true,11,11
15,3,13,7,2,3150,164,0.052063,7.5,8,4,15,1,1,true,true,15,15
15,3,13,7,3,3150,116,0.036825,7.5,8,4,15,1,1,true,true,19,19
15,3,13,8,0,3150,330,0.104762,7.5,8,4,15,1,1,true,false,7,7
15,3,13,8,1,3150,196,0.062222,7.5,8,4,15,1,1,true,false,11,11
15,3,13,8,2,3150,133,0.042222,7.5,8,4,15,1,1,true,false,15,15
15,3,13,8,3,3150,124,0.039365,7.5,8,4,15,1,1,true,false,19,19
15,3,13,11,0,3150,319,0.101270,7.5,8,4,15,1,1,true,true,7,7
15,3,13,11,1,3150,194,0.061587,7.5,8,4,15,1,1,true,true,11,11
15,3,13,11,2,3150,147,0.046667,7.5,8,4,15,1,1,true,true,15,15
15,3,13,11,3,3150,133,0.042222,7.5,8,4,15,1,1,true,true,19,19
15,3,13,14,0,3150,315,0.100000,7.5,8,4,15,1,1,true,false,7,7
15,3,13,14,1,3150,203,0.064444,7.5,8,4,15,1,1,true,false,11,11
15,3,13,14,2,3150,152,0.048254,7.5,8,4,15,1,1,true,false,15,15
15,3,13,14,3,3150,119,0.037778,7.5,8,4,15,1,1,true,false,19,19
15,3,14,1,0,3150,286,0.090794,7.5,8,4,15,1,1,false,false,7,7
15,3,14,1,1,3150,196,0.062222,7.5,8,4,15,1,1,false,false,11,11
15,3,14,1,2,3150,130,0.041270,7.5,8,4,15,1,1,false,false,15,15
15,3,14,1,3,3150,126,0.040000,7.5,8,4,15,1,1,false,false,19,19
15,3,14,2,0,3150,327,0.103810,7.5,8,4,15,1,1,false,true,7,7
15,3,14,2,1,3150,213,0.067619,7.5,8,4,15,1,1,false,true,11,11
15,3,14,2,2,3150,156,0.049524,7.5,8,4,15,1,1,false,true,15,15
15,3,14,2,3,3150,114,0.036190,7.5,8,4,15,1,1,false,true,19,19
15,3,14,4,0,3150,306,0.097143,7.5,8,4,15,1,1,false,false,7,7
15,3,14,4,1,3150,209,0.066349,7.5,8,4,15,1,1,false,false,11,11
15,3,14,4,2,3150,147,0.046667,7.5,8,4,15,1,1,false,false,15,15
15,3,14,4,3,3150,130,0.041270,7.5,8,4,15,1,1,false,false,19,19
15,3,14,7,0,3150,322,0.102222,7.5,8,4,15,1,1,false,true,7,7
15,3,14,7,1,3150,193,0.061270,7.5,8,4,15,1,1,false,true,11,11
15,3,14,7,2,3150,153,0.048571,7.5,8,4,15,1,1,false,true,15,15
15,3,14,7,3,3150,110,0.034921,7.5,8,4,15,1,1,false,true,19,19
15,3,14,8,0,3150,313,0.099365,7.5,8,4,15,1,1,false,false,7,7
15,3,14,8,1,3150,192,0.060952,7.5,8,4,15,1,1,false,false,11,11
15,3,14,8,2,3150,150,0.047619,7.5,8,4,15,1,1,false,false,15,15
15,3,14,8,3,3150,105,0.033333,7.5,8,4,15,1,1,false,false,19,19
15,3,14,11,0,3150,325,0.103175,7.5,8,4,15,1,1,false,true,7,7
15,3,14,11,1,3150,189,0.060000,7.5,8,4,15,1,1,false,true,11,11
15,3,14,11,2,3150,154,0.048889,7.5,8,4,15,1,1,false,true,15,15
15,3,14,11,3,3150,124,0.039365,7.5,8,4,15,1,1,false,true,19,19
15,3,14,13,0,3150,317,0.100635,7.5,8,4,15,1,1,false,true,7,7
15,3,14,13,1,3150,202,0.064127,7.5,8,4,15,1,1,false,true,11,11
15,3,14,13,2,3150,138,0.043810,7.5,8,4,15,1,1,false,true,15,15
15,3,14,13,3,3150,119,0.037778,7.5,8,4,15,1,1,false,true,19,19
16,1,1,3,0,15,3,0.200000,8.0,8,5,2,1,1,false,true,5,5
16,1,1,3,1,15,0,0.000000,8.0,8,5,2,1,1,false,true,9,9
16,1,1,3,2,15,0,0.000000,8.0,8,5,2,1,1,false,true,13,13
16,1,1,3,3,15,1,0.066667,8.0,8,5,2,1,1,false,true,17,17
16,1,1,5,0,15,4,0.266667,8.0,8,5,2,1,1,false,true,5,5
16,1,1,5,1,15,1,0.066667,8.0,8,5,2,1,1,false,true,9,9
16,1,1,5,2,15,0,0.000000,8.0,8,5,2,1,1,false,true,13,13
16,1,1,5,3,15,2,0.133333,8.0,8,5,2,1,1,false,true,17,17
16,1,1,7,0,15,3,0.200000,8.0,8,5,2,1,1,false,true,5,5
16,1,1,7,1,15,2,0.133333,8.0,8,5,2,1,1,false,true,9,9
16,1,1,7,2,15,0,0.000000,8.0,8,5,2,1,1,false,true,13,13
16,1,1,7,3,15,1,0.066667,8.0,8,5,2,1,1,false,true,17,17
16,1,1,9,0,15,4,0.266667,8.0,8,5,2,1,1,false,false,5,5
16,1,1,9,1,15,1,0.066667,8.0,8,5,2,1,1,false,false,9,9
16,1,1,9,2,15,1,0.066667,8.0,8,5,2,1,1,false,false,13,13
16,1,1,9,3,15,1,0.066667,8.0,8,5,2,1,1,false,false,17,17
16,1,1,11,0,15,1,0.066667,8.0,8,5,2,1,1,false,true,5,5
16,1,1,11,1,15,1,0.066667,8.0,8,5,2,1,1,false,true,9,9
16,1,1,11,2,15,1,0.066667,8.0,8,5,2,1,1,false,true,13,13
16,1,1,11,3,15,1,0.066667,8.0,8,5,2,1,1,false,true,17,17
16,1,1,13,0,15,4,0.266667,8.0,8,5,2,1,1,false,true,5,5
16,1,1,13,1,15,2,0.133333,8.0,8,5,2,1,1,false,true,9,9
16,1,1,13,2,15,2,0.133333,8.0,8,5,2,1,1,false,true,13,13
16,1,1,13,3,15,0,0.000000,8.0,8,5,2,1,1,false,true,17,17
16,1,1,15,0,15,0,0.000000,8.0,8,5,2,1,1,false,false,5,5
16,1,1,15,1,15,4,0.266667,8.0,8,5,2,1,1,false,false,9,9
16,1,1,15,2,15,1,0.066667,8.0,8,5,2,1,1,false,false,13,13
16,1,1,15,3,15,1,0.066667,8.0,8,5,2,1,1,false,false,17,17
16,1,3,1,0,15,2,0.133333,8.0,8,5,2,1,1,true,false,5,5
16,1,3,1,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,3,1,2,15,1,0.066667,8.0,8,5,2,1,1,true,false,13,13
16,1,3,1,3,15,0,0.000000,8.0,8,5,2,1,1,true,false,17,17
16,1,3,5,0,15,3,0.200000,8.0,8,5,2,1,1,true,true,5,5
16,1,3,5,1,15,0,0.000000,8.0,8,5,2,1,1,true,true,9,9
16,1,3,5,2,15,1,0.066667,8.0,8,5,2,1,1,true,true,13,13
16,1,3,5,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,3,7,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,3,7,1,15,2,0.133333,8.0,8,5,2,1,1,true,true,9,9
16,1,3,7,2,15,2,0.133333,8.0,8,5,2,1,1,true,true,13,13
16,1,3,7,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,3,9,0,15,3,0.200000,8.0,8,5,2,1,1,true,false,5,5
16,1,3,9,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,3,9,2,15,0,0.000000,8.0,8,5,2,1,1,true,false,13,13
16,1,3,9,3,15,1,0.066667,8.0,8,5,2,1,1,true,false,17,17
16,1,3,11,0,15,5,0.333333,8.0,8,5,2,1,1,true,true,5,5
16,1,3,11,1,15,0,0.000000,8.0,8,5,2,1,1,true,true,9,9
16,1,3,11,2,15,2,0.133333,8.0,8,5,2,1,1,true,true,13,13
16,1,3,11,3,15,3,0.200000,8.0,8,5,2,1,1,true,true,17,17
16,1,3,13,0,15,3,0.200000,8.0,8,5,2,1,1,true,true,5,5
16,1,3,13,1,15,0,0.000000,8.0,8,5,2,1,1,true,true,9,9
16,1,3,13,2,15,2,0.133333,8.0,8,5,2,1,1,true,true,13,13
16,1,3,13,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,3,15,0,15,3,0.200000,8.0,8,5,2,1,1,true,false,5,5
16,1,3,15,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,3,15,2,15,0,0.000000,8.0,8,5,2,1,1,true,false,13,13
16,1,3,15,3,15,0,0.000000,8.0,8,5,2,1,1,true,false,17,17
16,1,5,1,0,15,4,0.266667,8.0,8,5,2,1,1,true,false,5,5
16,1,5,1,1,15,2,0.133333,8.0,8,5,2,1,1,true,false,9,9
16,1,5,1,2,15,1,0.066667,8.0,8,5,2,1,1,true,false,13,13
16,1,5,1,3,15,2,0.133333,8.0,8,5,2,1,1,true,false,17,17
16,1,5,3,0,15,3,0.200000,8.0,8,5,2,1,1,true,true,5,5
16,1,5,3,1,15,0,0.000000,8.0,8,5,2,1,1,true,true,9,9
16,1,5,3,2,15,2,0.133333,8.0,8,5,2,1,1,true,true,13,13
16,1,5,3,3,15,1,0.066667,8.0,8,5,2,1,1,true,true,17,17
16,1,5,7,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,5,7,1,15,1,0.066667,8.0,8,5,2,1,1,true,true,9,9
16,1,5,7,2,15,0,0.000000,8.0,8,5,2,1,1,true,true,13,13
16,1,5,7,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,5,9,0,15,3,0.200000,8.0,8,5,2,1,1,true,false,5,5
16,1,5,9,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,5,9,2,15,2,0.133333,8.0,8,5,2,1,1,true,false,13,13
16,1,5,9,3,15,0,0.000000,8.0,8,5,2,1,1,true,false,17,17
16,1,5,11,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,5,11,1,15,2,0.133333,8.0,8,5,2,1,1,true,true,9,9
16,1,5,11,2,15,2,0.133333,8.0,8,5,2,1,1,true,true,13,13
16,1,5,11,3,15,1,0.066667,8.0,8,5,2,1,1,true,true,17,17
16,1,5,13,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,5,13,1,15,1,0.066667,8.0,8,5,2,1,1,true,true,9,9
16,1,5,13,2,15,0,0.000000,8.0,8,5,2,1,1,true,true,13,13
16,1,5,13,3,15,1,0.066667,8.0,8,5,2,1,1,true,true,17,17
16,1,5,15,0,15,3,0.200000,8.0,8,5,2,1,1,true,false,5,5
16,1,5,15,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,5,15,2,15,1,0.066667,8.0,8,5,2,1,1,true,false,13,13
16,1,5,15,3,15,0,0.000000,8.0,8,5,2,1,1,true,false,17,17
16,1,7,1,0,15,1,0.066667,8.0,8,5,2,1,1,true,false,5,5
16,1,7,1,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,7,1,2,15,0,0.000000,8.0,8,5,2,1,1,true,false,13,13
16,1,7,1,3,15,1,0.066667,8.0,8,5,2,1,1,true,false,17,17
16,1,7,3,0,15,3,0.200000,8.0,8,5,2,1,1,true,true,5,5
16,1,7,3,1,15,1,0.066667,8.0,8,5,2,1,1,true,true,9,9
16,1,7,3,2,15,0,0.000000,8.0,8,5,2,1,1,true,true,13,13
16,1,7,3,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,7,5,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,7,5,1,15,2,0.133333,8.0,8,5,2,1,1,true,true,9,9
16,1,7,5,2,15,2,0.133333,8.0,8,5,2,1,1,true,true,13,13
16,1,7,5,3,15,2,0.133333,8.0,8,5,2,1,1,true,true,17,17
16,1,7,9,0,15,4,0.266667,8.0,8,5,2,1,1,true,false,5,5
16,1,7,9,1,15,1,0.066667,8.0,8,5,2,1,1,true,false,9,9
16,1,7,9,2,15,0,0.000000,8.0,8,5,2,1,1,true,false,13,13
16,1,7,9,3,15,0,0.000000,8.0,8,5,2,1,1,true,false,17,17
16,1,7,11,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,7,11,1,15,2,0.133333,8.0,8,5,2,1,1,true,true,9,9
16,1,7,11,2,15,0,0.000000,8.0,8,5,2,1,1,true,true,13,13
16,1,7,11,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,7,13,0,15,2,0.133333,8.0,8,5,2,1,1,true,true,5,5
16,1,7,13,1,15,1,0.066667,8.0,8,5,2,1,1,true,true,9,9
16,1,7,13,2,15,0,0.000000,8.0,8,5,2,1,1,true,true,13,13
16,1,7,13,3,15,0,0.000000,8.0,8,5,2,1,1,true,true,17,17
16,1,7,15,0,15,1,0.066667,8.0,8,5,2,1,1,true,false,5,5
16,1,7,15,1,15,0,0.000000,8.0,8,5,2,1,1,true,false,9,9
16,1,7,15,2,15,1,0.066667,8.0,8,5,2,1,1,true,false,13,13
16,1,7,15,3,15,0,0.000000,8.0,8,5,2,1,1,true,false,17,17
16,1,9,1,0,15,2,0.133333,8.0,8,5,2,1,1,false,false,5,5
16,1,9,1,1,15,2,0.133333,8.0,8,5,2,1,1,false,false,9,9
16,1,9,1,2,15,0,0.000000,8.0,8,5,2,1,1,false,false,13,13
16,1,9,1,3,15,0,0.000000,8.0,8,5,2,1,1,false,false,17,17
16,1,9,3,0,15,2,0.133333,8.0,8,5,2,1,1,false,true,5,5
16,1,9,3,1,15,1,0.066667,8.0,8,5,2,1,1,false,true,9,9
